Dropping Center Code,Date of Material Collection (DD/MM/YY),Number of Bags loaded in vehicle ,Material weight (In KGs),Vehicle Category,How much vehicle is filled,Type,To which PU/Center material is being sent
2021/WEB/Drop/001,2021-07-08,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2021/WEB/Drop/001,2021-08-03,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2021/WEB/Drop/001,2021-08-16,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Kolkata - PU
2021/WEB/Drop/001,2022-01-19,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/MHR/Drop/00011,2021-12-20,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-01-03,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-01-25,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-01-31,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-02-10,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-02-28,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-03-07,Imported Dispatches,380,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-03-16,Imported Dispatches,430,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-03-23,Imported Dispatches,460,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,2022-03-29,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/TLG/Drop/002,2022-06-15,Imported Dispatches,2000,Tata 407 (2500 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-06-23,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-07-13,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-08-08,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-08-03,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-08-08,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-09-01,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-09-14,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-09-20,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-08-22,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-09-24,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-10-06,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-10-10,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-10-17,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-10-20,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-10-25,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-11-04,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2022-11-14,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2023-01-05,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2023-01-13,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,2023-02-11,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/WEB/Drop/002,2022-07-19,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2022-07-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2022-08-23,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2022-09-29,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2022-12-17,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2022-12-17,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2023-04-08,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2023-09-04,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2023-10-15,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2024-05-11,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2024-07-16,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,2024-08-28,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,2023-07-15,Imported Dispatches,3000,14ft Truck (3500 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,2023-07-31,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,2023-07-06,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,2023-06-28,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Kolkata - PU
2025/DEL/DC/5665,2022-04-05,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-04-08,Imported Dispatches,1050,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-04-14,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-04-18,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-04-25,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-04-30,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-05-09,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-05-19,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-05-16,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-05-23,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-05-30,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-06-08,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-06-13,Imported Dispatches,1300,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2022-06-15,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-04-04,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-04-19,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-04-25,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-05-03,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-05-11,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-05-17,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-05-22,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-06-13,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-06-20,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-07-31,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-07-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-07-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-07-18,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-07-24,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-08-11,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-08-21,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-08-18,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-09-05,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-09-05,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-09-12,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-09-21,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-09-27,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-10-03,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-10-11,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-10-18,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-10-31,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-10-25,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-12-01,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-12-01,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-12-04,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-12-12,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2023-12-26,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-01-08,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-01-02,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-01-15,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-01-15,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-01-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-01-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-02-13,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-02-20,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-02-28,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-03-04,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-03-11,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-03-20,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-04-08,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-04-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-05-14,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-05-21,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-05-26,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-06-25,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-06-12,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-06-18,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-06-04,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-07-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-07-16,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-07-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-07-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-07-02,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-08-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-08-05,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-04-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-10-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-09-10,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-10-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-10-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-03-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-09-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-04-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-07-11,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-10-30,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-04-02,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-02-11,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-09-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-05-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-11-12,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-04-02,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2025-08-01,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-04-17,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-04-19,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-05-02,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-06-10,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-06-17,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-06-27,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-07-12,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-07-14,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-07-19,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-07-27,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-08-02,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-08-24,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-10-06,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-10-18,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-10-26,Imported Dispatches,625,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-11-03,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-11-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2023-12-18,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-01-08,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-01-16,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-01-16,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-03-14,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-02-28,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-03-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-03-14,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-03-22,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-03-28,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-04-04,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-04-12,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-04-27,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-05-03,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-05-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-06-03,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-06-03,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-06-29,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-06-20,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-06-18,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-08-01,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-08-27,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-09-07,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-08-17,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-07-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2025-05-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2025-04-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2025-05-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2025-12-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-05-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-09-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5682,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-06-21,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-04-12,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-04-10,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-04-11,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-05-19,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-05-22,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-06-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-06-09,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-06-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-06-12,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-06-19,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-07-07,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-07-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-07-13,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,2023-07-20,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
