Dropping Center Code,Date of Material Collection (DD/MM/YY),Number of Bags loaded in vehicle ,Material weight (In KGs),Vehicle Category,How much vehicle is filled,Type,To which PU/Center material is being sent
2021/MHR/Drop/0008,28/06/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/0008,02/08/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/0008,30/12/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/0008,30/11/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,14/06/2021,Imported Dispatches,80,Auto,Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,11/08/2021,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,18/08/2021,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,20/08/2021,Imported Dispatches,120,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,31/08/2021,Imported Dispatches,120,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,05/09/2021,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,13/09/2021,Imported Dispatches,210,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,20/09/2021,Imported Dispatches,130,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,28/09/2021,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,14/12/2021,Imported Dispatches,70,Auto,Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,20/12/2021,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,28/12/2021,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,10/01/2022,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,17/01/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,21/02/2022,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,28/02/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,07/03/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,14/03/2022,Imported Dispatches,560,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,21/03/2022,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,28/03/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,11/04/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,04/04/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,18/04/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,25/04/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,02/05/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,09/05/2022,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,17/05/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,23/05/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,06/06/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,14/06/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,20/06/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,27/06/2022,Imported Dispatches,480,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,04/07/2022,Imported Dispatches,320,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,11/07/2022,Imported Dispatches,320,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,19/07/2022,Imported Dispatches,480,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,25/07/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,01/08/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,09/08/2022,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,16/08/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,29/08/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,15/09/2022,Imported Dispatches,560,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,17/10/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,07/11/2022,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,21/11/2022,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,28/11/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,12/12/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,20/02/2023,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,06/03/2023,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,22/03/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,17/04/2023,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,03/04/2023,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,22/05/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,05/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,27/06/2023,Imported Dispatches,780,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,17/07/2023,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,10/07/2023,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,07/08/2023,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,23/08/2023,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/001,11/09/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,30/01/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,22/03/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,28/03/2022,Imported Dispatches,280,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,27/04/2022,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,14/06/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,02/08/2022,Imported Dispatches,60,Auto,Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,02/09/2022,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,21/10/2022,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,30/11/2022,Imported Dispatches,150,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,10/01/2023,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,18/02/2023,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,20/03/2023,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,16/06/2023,Imported Dispatches,150,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,30/05/2023,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,25/04/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5769,15/03/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,06/01/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,30/01/2022,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,28/03/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,27/04/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,28/06/2022,Imported Dispatches,340,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,10/08/2022,Imported Dispatches,150,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,02/09/2022,Imported Dispatches,355,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,21/10/2022,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,10/01/2023,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,18/02/2023,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,17/06/2023,Imported Dispatches,280,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,20/03/2023,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,25/04/2023,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5761,13/03/2024,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,16/08/2021,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,25/09/2021,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,06/01/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,30/01/2022,Imported Dispatches,150,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,03/03/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,22/03/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,28/03/2022,Imported Dispatches,40,Cab,Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,27/04/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,14/06/2022,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,21/11/2022,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,30/11/2022,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,18/02/2023,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,10/01/2023,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,20/03/2023,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/007,30/05/2023,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,11/04/2022,Imported Dispatches,180,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,04/04/2022,Imported Dispatches,60,Auto,Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,16/04/2022,Imported Dispatches,240,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,25/04/2022,Imported Dispatches,240,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,02/05/2022,Imported Dispatches,150,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,09/05/2022,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,17/05/2022,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,26/05/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,06/06/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,14/06/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,20/06/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,27/06/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,11/07/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,19/07/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,25/07/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,01/08/2022,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,09/08/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,16/08/2022,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,29/08/2022,Imported Dispatches,380,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,15/09/2022,Imported Dispatches,90,Auto,Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,17/10/2022,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,10/10/2022,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,07/11/2022,Imported Dispatches,80,Auto,Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,21/11/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,28/11/2022,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,12/12/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,19/12/2022,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/010,05/01/2023,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MPR/DC/7160,03/12/2021,Imported Dispatches,5000,17ft Truck (5000 KG),Full,Dropping Center,Goonj Mumbai
2021/UTR/Drop/005,14/06/2021,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,24/07/2021,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,17/08/2021,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,04/10/2021,Imported Dispatches,87,Auto,Full,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,30/11/2021,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,04/12/2021,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,04/12/2021,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,22/12/2021,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Rishikesh Dhalwala
2021/UTR/Drop/005,29/12/2021,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Rishikesh Dhalwala
2025/UTR/DC/5696,22/04/2021,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,20/09/2021,Imported Dispatches,3000,14ft Truck (3500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,27/09/2021,Imported Dispatches,2800,14ft Truck (3500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,24/04/2021,Imported Dispatches,126,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,26/07/2021,Imported Dispatches,252,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,15/09/2021,Imported Dispatches,381,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,20/09/2021,Imported Dispatches,560,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,04/10/2021,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,01/11/2021,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,15/12/2021,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,13/12/2021,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,26/06/2022,Imported Dispatches,150,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,05/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,28/08/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,04/09/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,26/11/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,18/12/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,08/01/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,02/01/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,08/01/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,27/01/2024,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,22/01/2024,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,15/01/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,12/02/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,26/02/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,18/03/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,08/04/2024,Imported Dispatches,2000,Tata 407 (2500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,15/04/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,22/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,29/04/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,13/05/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,20/05/2024,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,03/06/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,17/06/2024,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,24/06/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,01/07/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,08/07/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,15/07/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,22/07/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,29/07/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,05/08/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,27/08/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,02/09/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Rishikesh Shyampur
2025/UTR/DC/5696,9/2/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,9/16/2024,Imported Dispatches,1100,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,9/23/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,9/30/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,10/7/2024,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,10/14/2024,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,10/28/2024,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,11/11/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,11/18/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,11/25/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,12/2/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,12/9/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,12/16/2024,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,12/23/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Dehradun
2025/UTR/DC/5696,12/30/2024,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Dehradun
